,year,chamber,district_number,winner,DEM,REP,LIB,CST,GRE,UNA,REP_wasted,DEM_wasted,wasted,dem_percent
652,2008-01-01,senate,3,DEM,57703.0,0.0,0.0,0.0,0.0,0.0,0.0,57702.0,57702.0,1.0
653,2008-01-01,senate,30,REP,0.0,52754.0,0.0,0.0,0.0,0.0,52753.0,0.0,52753.0,0.0
654,2008-01-01,senate,31,REP,0.0,65201.0,0.0,0.0,0.0,0.0,65200.0,0.0,65200.0,0.0
655,2008-01-01,senate,32,DEM,57672.0,0.0,0.0,0.0,0.0,0.0,0.0,57671.0,57671.0,1.0
656,2008-01-01,senate,33,REP,0.0,61387.0,0.0,0.0,0.0,0.0,61386.0,0.0,61386.0,0.0
657,2008-01-01,senate,34,REP,30443.0,47960.0,0.0,0.0,0.0,0.0,17516.0,30443.0,47959.0,0.38828871344208765
658,2008-01-01,senate,35,REP,0.0,75025.0,0.0,0.0,0.0,0.0,75024.0,0.0,75024.0,0.0
659,2008-01-01,senate,36,REP,38047.0,50052.0,0.0,0.0,0.0,0.0,12004.0,38047.0,50051.0,0.43186642300139616
660,2008-01-01,senate,37,DEM,48608.0,20315.0,2733.0,0.0,0.0,0.0,20315.0,28292.0,48607.0,0.7052507871102535
661,2008-01-01,senate,38,DEM,67755.0,22056.0,2588.0,0.0,0.0,0.0,22056.0,45698.0,67754.0,0.7544176103149948
662,2008-01-01,senate,39,REP,0.0,73799.0,0.0,0.0,0.0,0.0,73798.0,0.0,73798.0,0.0
663,2008-01-01,senate,4,DEM,57429.0,0.0,0.0,0.0,0.0,0.0,0.0,57428.0,57428.0,1.0
664,2008-01-01,senate,40,DEM,66307.0,32711.0,0.0,0.0,0.0,0.0,32711.0,33595.0,66306.0,0.6696459229635016
665,2008-01-01,senate,41,REP,0.0,67211.0,0.0,0.0,0.0,0.0,67210.0,0.0,67210.0,0.0
666,2008-01-01,senate,42,REP,0.0,59574.0,0.0,0.0,0.0,0.0,59573.0,0.0,59573.0,0.0
667,2008-01-01,senate,43,DEM,35838.0,33791.0,0.0,0.0,0.0,0.0,33791.0,2046.0,35837.0,0.5146993350471786
668,2008-01-01,senate,44,REP,27782.0,41320.0,2287.0,0.0,0.0,0.0,13537.0,27782.0,41319.0,0.402043356198084
669,2008-01-01,senate,45,DEM,46014.0,39349.0,0.0,0.0,0.0,0.0,39349.0,6664.0,46013.0,0.5390391621662781
670,2008-01-01,senate,46,REP,35338.0,36059.0,0.0,0.0,0.0,0.0,720.0,35338.0,36058.0,0.4949507682395619
671,2008-01-01,senate,47,DEM,41736.0,36144.0,0.0,0.0,0.0,0.0,36144.0,5591.0,41735.0,0.5359013867488444
672,2008-01-01,senate,48,REP,0.0,64183.0,0.0,0.0,0.0,0.0,64182.0,0.0,64182.0,0.0
673,2008-01-01,senate,49,DEM,56150.0,29391.0,0.0,0.0,0.0,0.0,29391.0,26758.0,56149.0,0.6564103763107749
674,2008-01-01,senate,5,DEM,40982.0,36493.0,0.0,0.0,0.0,0.0,36493.0,4488.0,40981.0,0.5289706356889319
675,2008-01-01,senate,50,DEM,46536.0,34462.0,0.0,0.0,0.0,0.0,34462.0,12073.0,46535.0,0.5745327045112225
676,2008-01-01,senate,6,REP,0.0,38139.0,0.0,0.0,0.0,0.0,38138.0,0.0,38138.0,0.0
677,2008-01-01,senate,7,DEM,48874.0,28588.0,2331.0,0.0,0.0,0.0,28588.0,20285.0,48873.0,0.6309416229893368
678,2008-01-01,senate,8,DEM,47905.0,45093.0,5454.0,0.0,0.0,0.0,45093.0,2811.0,47904.0,0.5151186047011763
679,2008-01-01,senate,9,DEM,50516.0,47244.0,0.0,0.0,0.0,0.0,47244.0,3271.0,50515.0,0.516734860883797
680,2010-01-01,house,1,DEM,11440.0,10274.0,0.0,0.0,0.0,0.0,10274.0,1165.0,11439.0,0.5268490374873354
681,2010-01-01,house,10,REP,8736.0,11723.0,0.0,0.0,0.0,0.0,2986.0,8736.0,11722.0,0.42700034214771004
682,2010-01-01,house,100,DEM,9509.0,0.0,0.0,0.0,0.0,0.0,0.0,9508.0,9508.0,1.0
683,2010-01-01,house,101,DEM,15121.0,5243.0,0.0,0.0,0.0,0.0,5243.0,9877.0,15120.0,0.7425358475741505
684,2010-01-01,house,102,DEM,10921.0,0.0,0.0,0.0,0.0,0.0,0.0,10920.0,10920.0,1.0
685,2010-01-01,house,103,REP,10792.0,13756.0,0.0,0.0,0.0,0.0,2963.0,10792.0,13755.0,0.43962848297213625
686,2010-01-01,house,104,REP,6736.0,19939.0,0.0,0.0,0.0,0.0,13202.0,6736.0,19938.0,0.2525210871602624
687,2010-01-01,house,105,REP,0.0,22790.0,0.0,0.0,0.0,0.0,22789.0,0.0,22789.0,0.0
688,2010-01-01,house,106,DEM,10197.0,6950.0,0.0,0.0,0.0,0.0,6950.0,3246.0,10196.0,0.5946812853560389
689,2010-01-01,house,107,DEM,13060.0,6368.0,0.0,0.0,0.0,0.0,6368.0,6691.0,13059.0,0.672225653695697
690,2010-01-01,house,108,REP,0.0,14974.0,0.0,0.0,0.0,0.0,14973.0,0.0,14973.0,0.0
691,2010-01-01,house,109,REP,0.0,12142.0,0.0,0.0,0.0,0.0,12141.0,0.0,12141.0,0.0
692,2010-01-01,house,11,REP,0.0,15105.0,0.0,0.0,0.0,0.0,15104.0,0.0,15104.0,0.0
693,2010-01-01,house,110,REP,5308.0,12382.0,0.0,0.0,0.0,0.0,7073.0,5308.0,12381.0,0.3000565291124929
694,2010-01-01,house,111,REP,6503.0,12467.0,0.0,0.0,0.0,0.0,5963.0,6503.0,12466.0,0.34280442804428046
695,2010-01-01,house,112,REP,7155.0,13435.0,0.0,0.0,0.0,0.0,6279.0,7155.0,13434.0,0.3474987858183584
696,2010-01-01,house,113,REP,0.0,19526.0,0.0,0.0,0.0,0.0,19525.0,0.0,19525.0,0.0
697,2010-01-01,house,114,DEM,14435.0,10274.0,0.0,0.0,0.0,0.0,10274.0,4160.0,14434.0,0.5842000890363835
698,2010-01-01,house,115,DEM,15658.0,12203.0,0.0,0.0,0.0,0.0,12203.0,3454.0,15657.0,0.5620042353110082
699,2010-01-01,house,116,REP,11530.0,14568.0,0.0,0.0,0.0,0.0,3037.0,11530.0,14567.0,0.4417963062303625
700,2010-01-01,house,117,REP,0.0,20235.0,0.0,0.0,0.0,0.0,20234.0,0.0,20234.0,0.0
701,2010-01-01,house,118,DEM,12576.0,10481.0,0.0,0.0,0.0,0.0,10481.0,2094.0,12575.0,0.545430888667216
702,2010-01-01,house,119,DEM,12598.0,9927.0,0.0,0.0,0.0,0.0,9927.0,2670.0,12597.0,0.5592896781354051
703,2010-01-01,house,12,DEM,9220.0,6130.0,0.0,0.0,0.0,0.0,6130.0,3089.0,9219.0,0.6006514657980456
704,2010-01-01,house,120,REP,7723.0,20005.0,0.0,0.0,0.0,0.0,12281.0,7723.0,20004.0,0.2785271206001154
705,2010-01-01,house,13,REP,7070.0,19373.0,0.0,0.0,0.0,0.0,12302.0,7070.0,19372.0,0.2673675452860871
706,2010-01-01,house,14,REP,0.0,8846.0,0.0,0.0,0.0,0.0,8845.0,0.0,8845.0,0.0
707,2010-01-01,house,15,REP,0.0,5812.0,0.0,0.0,0.0,1770.0,5811.0,0.0,5811.0,0.0
708,2010-01-01,house,16,REP,9415.0,21596.0,0.0,0.0,0.0,0.0,12180.0,9415.0,21595.0,0.30360194769597887
709,2010-01-01,house,17,REP,11104.0,24000.0,0.0,0.0,0.0,0.0,12895.0,11104.0,23999.0,0.31631722880583407
710,2010-01-01,house,18,DEM,9968.0,7525.0,0.0,0.0,0.0,0.0,7525.0,2442.0,9967.0,0.569827931172469
711,2010-01-01,house,19,REP,0.0,22201.0,0.0,0.0,0.0,0.0,22200.0,0.0,22200.0,0.0
712,2010-01-01,house,2,DEM,12656.0,10332.0,0.0,0.0,0.0,0.0,10332.0,2323.0,12655.0,0.5505481120584653
713,2010-01-01,house,20,DEM,10966.0,9646.0,0.0,0.0,0.0,0.0,9646.0,1319.0,10965.0,0.532020182418009
714,2010-01-01,house,21,DEM,11630.0,6109.0,0.0,0.0,0.0,0.0,6109.0,5520.0,11629.0,0.655617565815435
715,2010-01-01,house,22,DEM,12605.0,11249.0,0.0,0.0,0.0,0.0,11249.0,1355.0,12604.0,0.5284229060115704
716,2010-01-01,house,23,DEM,12011.0,10495.0,0.0,0.0,0.0,0.0,10495.0,1515.0,12010.0,0.5336799075802008
717,2010-01-01,house,24,DEM,12629.0,6862.0,0.0,0.0,0.0,0.0,6862.0,5766.0,12628.0,0.6479400749063671
718,2010-01-01,house,25,REP,10440.0,14304.0,0.0,0.0,0.0,0.0,3863.0,10440.0,14303.0,0.4219204655674103
719,2010-01-01,house,26,REP,0.0,18711.0,0.0,0.0,0.0,0.0,18710.0,0.0,18710.0,0.0
720,2010-01-01,house,27,DEM,17589.0,0.0,0.0,0.0,0.0,0.0,0.0,17588.0,17588.0,1.0
721,2010-01-01,house,28,REP,5976.0,19741.0,0.0,0.0,0.0,0.0,13764.0,5976.0,19740.0,0.23237547147801066
722,2010-01-01,house,29,DEM,17550.0,0.0,0.0,0.0,0.0,0.0,0.0,17549.0,17549.0,1.0
723,2010-01-01,house,3,REP,7783.0,14471.0,471.0,0.0,0.0,0.0,6687.0,7783.0,14470.0,0.34973487912285434
724,2010-01-01,house,30,DEM,13133.0,7327.0,0.0,0.0,0.0,0.0,7327.0,5805.0,13132.0,0.6418866080156402
725,2010-01-01,house,31,DEM,18237.0,6005.0,0.0,0.0,0.0,0.0,6005.0,12231.0,18236.0,0.7522894150647637
726,2010-01-01,house,32,DEM,13756.0,0.0,3786.0,0.0,0.0,0.0,0.0,13755.0,13755.0,1.0
727,2010-01-01,house,33,DEM,18298.0,5233.0,0.0,0.0,0.0,0.0,5233.0,13064.0,18297.0,0.777612511155497
728,2010-01-01,house,34,DEM,15162.0,12847.0,0.0,0.0,0.0,0.0,12847.0,2314.0,15161.0,0.5413260023563854
729,2010-01-01,house,35,DEM,13061.0,9674.0,0.0,0.0,0.0,0.0,9674.0,3386.0,13060.0,0.5744886738508908
730,2010-01-01,house,36,REP,12177.0,17428.0,0.0,0.0,0.0,0.0,5250.0,12177.0,17427.0,0.4113156561391657
731,2010-01-01,house,37,REP,13961.0,24822.0,0.0,0.0,0.0,0.0,10860.0,13961.0,24821.0,0.3599773096459789
732,2010-01-01,house,38,DEM,13971.0,7348.0,0.0,0.0,0.0,0.0,7348.0,6622.0,13970.0,0.6553309254655472
733,2010-01-01,house,39,DEM,16787.0,12751.0,0.0,0.0,0.0,0.0,12751.0,4035.0,16786.0,0.5683187758142054
734,2010-01-01,house,4,REP,8446.0,8954.0,0.0,0.0,0.0,0.0,507.0,8446.0,8953.0,0.48540229885057473
735,2010-01-01,house,40,REP,16283.0,27566.0,0.0,0.0,0.0,0.0,11282.0,16283.0,27565.0,0.3713425619740473
736,2010-01-01,house,41,REP,16953.0,19651.0,0.0,0.0,0.0,0.0,2697.0,16953.0,19650.0,0.4631461042509015
737,2010-01-01,house,42,DEM,8812.0,0.0,0.0,0.0,0.0,0.0,0.0,8811.0,8811.0,1.0
738,2010-01-01,house,43,DEM,7884.0,0.0,0.0,0.0,0.0,0.0,0.0,7883.0,7883.0,1.0
739,2010-01-01,house,44,DEM,8104.0,8034.0,0.0,0.0,0.0,0.0,8034.0,69.0,8103.0,0.5021687941504523
740,2010-01-01,house,45,DEM,9763.0,9739.0,0.0,0.0,0.0,0.0,9739.0,23.0,9762.0,0.5006153215054866
741,2010-01-01,house,46,REP,6884.0,7533.0,0.0,0.0,0.0,0.0,648.0,6884.0,7532.0,0.4774918498994243
742,2010-01-01,house,47,DEM,7739.0,3853.0,0.0,0.0,0.0,0.0,3853.0,3885.0,7738.0,0.6676155969634231
743,2010-01-01,house,48,DEM,9558.0,3252.0,0.0,0.0,0.0,0.0,3252.0,6305.0,9557.0,0.746135831381733
744,2010-01-01,house,49,REP,10463.0,11222.0,0.0,0.0,0.0,0.0,758.0,10463.0,11221.0,0.48249942356467607
745,2010-01-01,house,5,DEM,11749.0,8211.0,0.0,0.0,0.0,0.0,8211.0,3537.0,11748.0,0.588627254509018
746,2010-01-01,house,50,DEM,13754.0,10775.0,0.0,0.0,0.0,0.0,10775.0,2978.0,13753.0,0.5607240409311427
747,2010-01-01,house,51,REP,9235.0,10691.0,0.0,0.0,0.0,0.0,1455.0,9235.0,10690.0,0.4634648198333835
748,2010-01-01,house,52,REP,0.0,20684.0,0.0,0.0,0.0,0.0,20683.0,0.0,20683.0,0.0
749,2010-01-01,house,53,REP,6705.0,13433.0,0.0,0.0,0.0,0.0,6727.0,6705.0,13432.0,0.3329526268745655
750,2010-01-01,house,54,DEM,17948.0,13305.0,0.0,0.0,0.0,0.0,13305.0,4642.0,17947.0,0.5742808690365725
751,2010-01-01,house,55,DEM,16458.0,0.0,0.0,0.0,0.0,0.0,0.0,16457.0,16457.0,1.0
752,2010-01-01,house,56,DEM,17539.0,0.0,0.0,0.0,0.0,0.0,0.0,17538.0,17538.0,1.0
753,2010-01-01,house,57,DEM,10584.0,8432.0,0.0,0.0,0.0,0.0,8432.0,2151.0,10583.0,0.5565839293226756
754,2010-01-01,house,58,DEM,15210.0,8899.0,0.0,0.0,0.0,0.0,8899.0,6310.0,15209.0,0.6308847318428803
755,2010-01-01,house,59,DEM,11821.0,10665.0,0.0,0.0,0.0,0.0,10665.0,1155.0,11820.0,0.525704883038335
756,2010-01-01,house,6,REP,11126.0,12807.0,0.0,0.0,0.0,0.0,1680.0,11126.0,12806.0,0.46488112647808466
757,2010-01-01,house,60,DEM,10582.0,4617.0,0.0,0.0,0.0,0.0,4617.0,5964.0,10581.0,0.6962300151325745
758,2010-01-01,house,61,REP,0.0,17946.0,0.0,0.0,0.0,0.0,17945.0,0.0,17945.0,0.0
759,2010-01-01,house,62,REP,0.0,21750.0,4240.0,0.0,0.0,0.0,21749.0,0.0,21749.0,0.0
760,2010-01-01,house,63,DEM,8792.0,7484.0,0.0,0.0,0.0,0.0,7484.0,1307.0,8791.0,0.5401818628655689
761,2010-01-01,house,64,REP,0.0,19134.0,0.0,0.0,0.0,0.0,19133.0,0.0,19133.0,0.0
762,2010-01-01,house,65,REP,7470.0,0.0,0.0,0.0,0.0,9547.0,-7471.0,7470.0,-1.0,1.0
763,2010-01-01,house,66,DEM,11204.0,7290.0,0.0,0.0,0.0,0.0,7290.0,3913.0,11203.0,0.6058181031685952
764,2010-01-01,house,67,REP,5535.0,16990.0,0.0,0.0,0.0,0.0,11454.0,5535.0,16989.0,0.24572697003329633
765,2010-01-01,house,68,REP,0.0,28070.0,0.0,0.0,0.0,0.0,28069.0,0.0,28069.0,0.0
766,2010-01-01,house,69,DEM,10201.0,6792.0,0.0,0.0,0.0,0.0,6792.0,3408.0,10200.0,0.600306008356382
767,2010-01-01,house,7,DEM,12452.0,0.0,0.0,0.0,0.0,0.0,0.0,12451.0,12451.0,1.0
768,2010-01-01,house,70,REP,0.0,14054.0,0.0,0.0,0.0,0.0,14053.0,0.0,14053.0,0.0
769,2010-01-01,house,71,DEM,9419.0,0.0,0.0,0.0,0.0,0.0,0.0,9418.0,9418.0,1.0
770,2010-01-01,house,72,DEM,9907.0,4347.0,0.0,0.0,0.0,0.0,4347.0,5559.0,9906.0,0.6950329732005052
771,2010-01-01,house,73,REP,0.0,17547.0,0.0,0.0,0.0,0.0,17546.0,0.0,17546.0,0.0
772,2010-01-01,house,74,REP,7687.0,17410.0,0.0,0.0,0.0,0.0,9722.0,7687.0,17409.0,0.30629158863609196
773,2010-01-01,house,75,REP,0.0,17725.0,0.0,0.0,0.0,0.0,17724.0,0.0,17724.0,0.0
774,2010-01-01,house,76,REP,0.0,15034.0,0.0,0.0,0.0,0.0,15033.0,0.0,15033.0,0.0
775,2010-01-01,house,77,REP,8918.0,9087.0,0.0,0.0,0.0,0.0,168.0,8918.0,9086.0,0.49530685920577616
776,2010-01-01,house,78,REP,0.0,14961.0,0.0,0.0,0.0,0.0,14960.0,0.0,14960.0,0.0
777,2010-01-01,house,79,REP,0.0,16907.0,0.0,0.0,0.0,0.0,16906.0,0.0,16906.0,0.0
778,2010-01-01,house,8,DEM,14624.0,0.0,0.0,0.0,0.0,0.0,0.0,14623.0,14623.0,1.0
779,2010-01-01,house,80,REP,0.0,16524.0,0.0,0.0,0.0,0.0,16523.0,0.0,16523.0,0.0
780,2010-01-01,house,81,REP,6395.0,8688.0,0.0,0.0,0.0,0.0,2292.0,6395.0,8687.0,0.42398727043691575
781,2010-01-01,house,82,REP,0.0,17556.0,0.0,0.0,0.0,0.0,17555.0,0.0,17555.0,0.0
782,2010-01-01,house,83,REP,0.0,17077.0,0.0,0.0,0.0,0.0,17076.0,0.0,17076.0,0.0
783,2010-01-01,house,84,REP,0.0,15293.0,0.0,0.0,0.0,0.0,15292.0,0.0,15292.0,0.0
784,2010-01-01,house,85,REP,5532.0,12281.0,0.0,0.0,0.0,0.0,6748.0,5532.0,12280.0,0.3105597035872677
785,2010-01-01,house,86,REP,6378.0,10364.0,0.0,0.0,0.0,0.0,3985.0,6378.0,10363.0,0.3809580695257436
786,2010-01-01,house,87,REP,0.0,14245.0,0.0,0.0,0.0,0.0,14244.0,0.0,14244.0,0.0
787,2010-01-01,house,88,REP,7496.0,13553.0,0.0,0.0,0.0,0.0,6056.0,7496.0,13552.0,0.35612143094683835
788,2010-01-01,house,89,REP,0.0,16065.0,0.0,0.0,0.0,0.0,16064.0,0.0,16064.0,0.0
789,2010-01-01,house,9,DEM,11476.0,11247.0,0.0,0.0,0.0,0.0,11247.0,228.0,11475.0,0.5050389473220965
790,2010-01-01,house,90,REP,4901.0,11996.0,0.0,0.0,0.0,0.0,7094.0,4901.0,11995.0,0.2900514884298988
791,2010-01-01,house,91,REP,5243.0,16045.0,0.0,0.0,0.0,0.0,10801.0,5243.0,16044.0,0.2462889891018414
792,2010-01-01,house,92,REP,0.0,15755.0,0.0,0.0,0.0,0.0,15754.0,0.0,15754.0,0.0
793,2010-01-01,house,93,REP,12723.0,13497.0,0.0,0.0,0.0,0.0,773.0,12723.0,13496.0,0.48524027459954233
794,2010-01-01,house,94,REP,5086.0,14243.0,0.0,0.0,0.0,0.0,9156.0,5086.0,14242.0,0.26312794246986393
795,2010-01-01,house,95,REP,0.0,18613.0,0.0,0.0,0.0,0.0,18612.0,0.0,18612.0,0.0
796,2010-01-01,house,96,REP,6060.0,12163.0,0.0,0.0,0.0,0.0,6102.0,6060.0,12162.0,0.3325467815398123
797,2010-01-01,house,97,REP,0.0,18225.0,0.0,0.0,0.0,0.0,18224.0,0.0,18224.0,0.0
798,2010-01-01,house,98,REP,0.0,23451.0,0.0,0.0,0.0,0.0,23450.0,0.0,23450.0,0.0
799,2010-01-01,house,99,DEM,15529.0,6037.0,0.0,0.0,0.0,0.0,6037.0,9491.0,15528.0,0.7200686265417787
800,2010-01-01,senate,1,DEM,31096.0,25028.0,0.0,0.0,0.0,0.0,25028.0,6067.0,31095.0,0.5540588696457843
801,2010-01-01,senate,10,REP,22900.0,25201.0,0.0,0.0,0.0,0.0,2300.0,22900.0,25200.0,0.4760815783455645
802,2010-01-01,senate,11,REP,26989.0,30477.0,0.0,0.0,0.0,0.0,3487.0,26989.0,30476.0,0.4696516200884001
803,2010-01-01,senate,12,REP,17218.0,39724.0,0.0,0.0,0.0,0.0,22505.0,17218.0,39723.0,0.3023778581714727
804,2010-01-01,senate,13,DEM,22373.0,0.0,0.0,0.0,0.0,0.0,0.0,22372.0,22372.0,1.0
805,2010-01-01,senate,14,DEM,40468.0,20965.0,0.0,0.0,0.0,0.0,20965.0,19502.0,40467.0,0.658733905230088
806,2010-01-01,senate,15,REP,28743.0,44212.0,0.0,0.0,0.0,0.0,15468.0,28743.0,44211.0,0.39398259200877256
807,2010-01-01,senate,16,DEM,31999.0,24315.0,2026.0,0.0,0.0,0.0,24315.0,7683.0,31998.0,0.5682245977909578
808,2010-01-01,senate,17,REP,29072.0,51187.0,0.0,0.0,0.0,0.0,22114.0,29072.0,51186.0,0.3622272891513724
809,2010-01-01,senate,18,DEM,38139.0,26233.0,0.0,0.0,0.0,0.0,26233.0,11905.0,38138.0,0.5924780960666128
810,2010-01-01,senate,19,REP,23750.0,24902.0,0.0,0.0,0.0,0.0,1151.0,23750.0,24901.0,0.48816081558825947
811,2010-01-01,senate,2,REP,18792.0,36062.0,0.0,0.0,0.0,0.0,17269.0,18792.0,36061.0,0.3425821271010318
812,2010-01-01,senate,20,DEM,36852.0,13924.0,0.0,0.0,0.0,0.0,13924.0,22927.0,36851.0,0.7257759571451079
813,2010-01-01,senate,21,DEM,20774.0,9992.0,0.0,0.0,0.0,0.0,9992.0,10781.0,20773.0,0.6752258987193656
814,2010-01-01,senate,22,REP,0.0,38127.0,0.0,0.0,0.0,0.0,38126.0,0.0,38126.0,0.0
815,2010-01-01,senate,23,DEM,36351.0,19737.0,0.0,0.0,0.0,0.0,19737.0,16613.0,36350.0,0.6481065468549422
816,2010-01-01,senate,24,REP,20146.0,25462.0,2392.0,0.0,0.0,0.0,5315.0,20146.0,25461.0,0.4417207507454832
817,2010-01-01,senate,25,DEM,23139.0,22037.0,0.0,0.0,0.0,0.0,22037.0,1101.0,23138.0,0.5121967416327253
818,2010-01-01,senate,26,REP,0.0,43648.0,0.0,0.0,0.0,0.0,43647.0,0.0,43647.0,0.0
819,2010-01-01,senate,27,DEM,29945.0,20273.0,0.0,0.0,0.0,0.0,20273.0,9671.0,29944.0,0.5963001314269784
820,2010-01-01,senate,28,DEM,21330.0,17286.0,0.0,0.0,0.0,5997.0,17286.0,4043.0,21329.0,0.5523617153511498
821,2010-01-01,senate,29,REP,0.0,33371.0,0.0,0.0,0.0,0.0,33370.0,0.0,33370.0,0.0
822,2010-01-01,senate,3,DEM,27267.0,16264.0,0.0,0.0,0.0,0.0,16264.0,11002.0,27266.0,0.6263811996048793
823,2010-01-01,senate,30,REP,15173.0,32039.0,0.0,0.0,0.0,0.0,16865.0,15173.0,32038.0,0.3213801575870541
824,2010-01-01,senate,31,REP,0.0,42847.0,0.0,0.0,0.0,0.0,42846.0,0.0,42846.0,0.0
825,2010-01-01,senate,32,DEM,23893.0,12701.0,0.0,0.0,0.0,0.0,12701.0,11191.0,23892.0,0.6529212439197682
826,2010-01-01,senate,33,REP,0.0,38687.0,0.0,0.0,0.0,0.0,38686.0,0.0,38686.0,0.0
827,2010-01-01,senate,34,REP,0.0,36798.0,0.0,0.0,0.0,0.0,36797.0,0.0,36797.0,0.0
828,2010-01-01,senate,35,REP,17772.0,44431.0,0.0,0.0,0.0,0.0,26658.0,17772.0,44430.0,0.2857096924585631
829,2010-01-01,senate,36,REP,16635.0,37127.0,0.0,0.0,0.0,0.0,20491.0,16635.0,37126.0,0.3094192924370373
830,2010-01-01,senate,37,DEM,24802.0,15584.0,0.0,0.0,0.0,0.0,15584.0,9217.0,24801.0,0.6141237062348338
831,2010-01-01,senate,38,DEM,33504.0,15319.0,0.0,0.0,0.0,0.0,15319.0,18184.0,33503.0,0.6862339471150892
832,2010-01-01,senate,39,REP,0.0,48224.0,0.0,0.0,0.0,0.0,48223.0,0.0,48223.0,0.0
833,2010-01-01,senate,4,DEM,28825.0,17359.0,0.0,0.0,0.0,0.0,17359.0,11465.0,28824.0,0.6241338991858653
834,2010-01-01,senate,40,DEM,32016.0,23045.0,0.0,0.0,0.0,0.0,23045.0,8970.0,32015.0,0.5814641942572782
835,2010-01-01,senate,41,REP,0.0,43341.0,0.0,0.0,0.0,0.0,43340.0,0.0,43340.0,0.0
836,2010-01-01,senate,42,REP,0.0,37295.0,0.0,0.0,0.0,0.0,37294.0,0.0,37294.0,0.0
837,2010-01-01,senate,43,REP,12425.0,28384.0,0.0,0.0,0.0,0.0,15958.0,12425.0,28383.0,0.3044671518537577
838,2010-01-01,senate,44,REP,17186.0,26090.0,1076.0,0.0,0.0,0.0,8903.0,17186.0,26089.0,0.39712542748867735
839,2010-01-01,senate,45,REP,23138.0,34644.0,0.0,0.0,0.0,0.0,11505.0,23138.0,34643.0,0.4004361219757018
840,2010-01-01,senate,46,REP,0.0,32380.0,0.0,0.0,0.0,0.0,32379.0,0.0,32379.0,0.0
841,2010-01-01,senate,47,REP,24573.0,31120.0,0.0,0.0,0.0,0.0,6546.0,24573.0,31119.0,0.4412224157434507
842,2010-01-01,senate,48,REP,22339.0,43254.0,0.0,0.0,0.0,0.0,20914.0,22339.0,43253.0,0.3405698778833107
843,2010-01-01,senate,49,DEM,32990.0,22604.0,0.0,0.0,0.0,0.0,22604.0,10385.0,32989.0,0.5934093607223802
844,2010-01-01,senate,5,REP,21096.0,25423.0,0.0,0.0,0.0,0.0,4326.0,21096.0,25422.0,0.45349212149874246
845,2010-01-01,senate,50,REP,30709.0,30896.0,0.0,0.0,0.0,0.0,186.0,30709.0,30895.0,0.49848226604983364
846,2010-01-01,senate,6,REP,0.0,21401.0,0.0,0.0,0.0,0.0,21400.0,0.0,21400.0,0.0
847,2010-01-01,senate,7,DEM,26895.0,25103.0,0.0,0.0,0.0,0.0,25103.0,1791.0,26894.0,0.517231431978153
848,2010-01-01,senate,8,REP,26534.0,46117.0,0.0,0.0,0.0,0.0,19582.0,26534.0,46116.0,0.36522553027487575
849,2010-01-01,senate,9,REP,26805.0,36178.0,0.0,0.0,0.0,0.0,9372.0,26805.0,36177.0,0.4255910325008336
850,2012-01-01,house,1,REP,16663.0,21505.0,0.0,0.0,0.0,0.0,4841.0,16663.0,21504.0,0.4365699014881576
851,2012-01-01,house,10,REP,12270.0,24475.0,0.0,0.0,0.0,0.0,12204.0,12270.0,24474.0,0.3339229827187372
852,2012-01-01,house,100,DEM,24217.0,0.0,0.0,0.0,0.0,0.0,0.0,24216.0,24216.0,1.0
853,2012-01-01,house,101,DEM,28653.0,0.0,0.0,0.0,0.0,0.0,0.0,28652.0,28652.0,1.0
854,2012-01-01,house,102,DEM,26802.0,0.0,0.0,0.0,0.0,0.0,0.0,26801.0,26801.0,1.0
855,2012-01-01,house,103,REP,0.0,25477.0,0.0,0.0,0.0,0.0,25476.0,0.0,25476.0,0.0
856,2012-01-01,house,104,REP,0.0,31319.0,0.0,0.0,0.0,0.0,31318.0,0.0,31318.0,0.0
857,2012-01-01,house,105,REP,0.0,27028.0,0.0,0.0,0.0,0.0,27027.0,0.0,27027.0,0.0
858,2012-01-01,house,106,DEM,26577.0,0.0,0.0,0.0,0.0,0.0,0.0,26576.0,26576.0,1.0
859,2012-01-01,house,107,DEM,32275.0,0.0,0.0,0.0,0.0,0.0,0.0,32274.0,32274.0,1.0
860,2012-01-01,house,108,REP,0.0,21933.0,0.0,0.0,0.0,0.0,21932.0,0.0,21932.0,0.0
861,2012-01-01,house,109,REP,13618.0,19772.0,0.0,0.0,0.0,0.0,6153.0,13618.0,19771.0,0.4078466606768494
862,2012-01-01,house,11,DEM,27247.0,0.0,0.0,0.0,0.0,0.0,0.0,27246.0,27246.0,1.0
863,2012-01-01,house,110,REP,10465.0,20236.0,1015.0,0.0,0.0,0.0,9770.0,10465.0,20235.0,0.34086837562294386
864,2012-01-01,house,111,REP,0.0,22441.0,0.0,0.0,0.0,0.0,22440.0,0.0,22440.0,0.0
865,2012-01-01,house,112,REP,12059.0,19593.0,0.0,0.0,0.0,0.0,7533.0,12059.0,19592.0,0.38098698344496396
866,2012-01-01,house,113,REP,15055.0,25663.0,0.0,0.0,0.0,0.0,10607.0,15055.0,25662.0,0.3697381993221671
867,2012-01-01,house,114,DEM,34719.0,0.0,0.0,0.0,0.0,0.0,0.0,34718.0,34718.0,1.0
868,2012-01-01,house,115,REP,19438.0,23118.0,0.0,0.0,0.0,0.0,3679.0,19438.0,23117.0,0.456762853651659
